Cre ID,Gene number
Cre12.g545950,12949
Cre12.g546000,12950
Cre12.g546027,12951
Cre12.g546050,12952
Cre12.g546100,12953
Cre12.g546150,12954
Cre12.g546200,12955
Cre12.g546250,12956
Cre12.g546300,12957
Cre12.g546350,12958
Cre12.g546400,12959
Cre12.g546450,12960
Cre12.g546452,12961
Cre12.g546500,12962
Cre12.g546550,12963
Cre12.g546600,12964
Cre12.g546633,12965
Cre12.g546650,12966
Cre12.g546700,12967
Cre12.g546750,12968
Cre12.g546770,12969
Cre12.g546800,12970
Cre12.g546850,12971
Cre12.g546877,12972
Cre12.g546900,12973
Cre12.g546950,12974
Cre12.g547000,12975
Cre12.g547001,12976
Cre12.g547050,12977
Cre12.g547100,12978
Cre12.g547150,12979
Cre12.g547200,12980
Cre12.g547250,12981
Cre12.g547300,12982
Cre12.g547302,12983
Cre12.g547350,12984
Cre12.g547351,12985
Cre12.g547400,12986
Cre12.g547450,12987
Cre12.g547500,12988
Cre12.g547650,12989
Cre12.g547651,12990
Cre12.g547700,12991
Cre12.g547727,12992
Cre12.g547734,12993
Cre12.g547750,12994
Cre12.g547800,12995
Cre12.g547850,12996
Cre12.g547900,12997
Cre12.g547950,12998
Cre12.g548000,12999
Cre12.g548050,13000
Cre12.g548051,13001
Cre12.g548100,13002
Cre12.g548152,13003
Cre12.g548200,13004
Cre12.g548201,13005
Cre12.g548250,13006
Cre12.g548300,13007
Cre12.g548350,13008
Cre12.g548391,13009
Cre12.g548400,13010
Cre12.g548450,13011
Cre12.g548500,13012
Cre12.g548550,13013
Cre12.g548577,13014
Cre12.g548650,13015
Cre12.g548651,13016
Cre12.g548700,13017
Cre12.g548702,13018
Cre12.g548750,13019
Cre12.g548800,13020
Cre12.g548900,13021
Cre12.g548901,13022
Cre12.g548950,13023
Cre12.g548955,13024
Cre12.g549000,13025
Cre12.g549002,13026
Cre12.g549050,13027
Cre12.g549100,13028
Cre12.g549150,13029
Cre12.g549200,13030
Cre12.g549250,13031
Cre12.g549300,13032
Cre12.g549350,13033
Cre12.g549400,13034
Cre12.g549427,13035
Cre12.g549450,13036
Cre12.g549500,13037
Cre12.g549550,13038
Cre12.g549600,13039
Cre12.g549650,13040
Cre12.g549700,13041
Cre12.g549750,13042
Cre12.g549800,13043
Cre12.g549850,13044
Cre12.g549852,13045
Cre12.g549900,13046
Cre12.g549950,13047
Cre12.g550000,13048
Cre12.g550150,13049
Cre12.g550152,13050
Cre12.g550153,13051
Cre12.g550200,13052
Cre12.g550250,13053
Cre12.g550277,13054
Cre12.g550300,13055
Cre12.g550350,13056
Cre12.g550400,13057
Cre12.g550450,13058
Cre12.g550468,13059
Cre12.g550500,13060
Cre12.g550501,13061
Cre12.g550550,13062
Cre12.g550553,13063
Cre12.g550600,13064
Cre12.g550650,13065
Cre12.g550700,13066
Cre12.g550702,13067
Cre12.g550750,13068
Cre12.g550800,13069
Cre12.g550850,13070
Cre12.g550900,13071
Cre12.g551000,13072
Cre12.g551001,13073
Cre12.g551050,13074
Cre12.g551100,13075
Cre12.g551127,13076
Cre12.g551200,13077
Cre12.g551201,13078
Cre12.g551250,13079
Cre12.g551350,13080
Cre12.g551353,13081
Cre12.g551500,13082
Cre12.g551501,13083
Cre12.g551502,13084
Cre12.g551503,13085
Cre12.g551550,13086
Cre12.g551552,13087
Cre12.g551600,13088
Cre12.g551650,13089
Cre12.g551700,13090
Cre12.g551800,13091
Cre12.g551801,13092
Cre12.g551802,13093
Cre12.g551850,13094
Cre12.g551852,13095
Cre12.g551900,13096
Cre12.g551950,13097
Cre12.g551977,13098
Cre12.g552001,13099
Cre12.g552005,13100
Cre12.g552006,13101
Cre12.g552050,13102
Cre12.g552100,13103
Cre12.g552150,13104
Cre12.g552200,13105
Cre12.g552250,13106
Cre12.g552300,13107
Cre12.g552350,13108
Cre12.g552400,13109
Cre12.g552402,13110
Cre12.g552450,13111
Cre12.g552500,13112
Cre12.g552550,13113
Cre12.g552600,13114
Cre12.g552650,13115
Cre12.g552700,13116
Cre12.g552750,13117
Cre12.g552827,13118
Cre12.g552850,13119
Cre12.g552851,13120
Cre12.g552900,13121
Cre12.g552950,13122
Cre12.g552952,13123
Cre12.g553000,13124
Cre12.g553050,13125
Cre12.g553052,13126
Cre12.g553100,13127
Cre12.g553250,13128
Cre12.g553252,13129
Cre12.g553253,13130
Cre12.g553300,13131
Cre12.g553302,13132
Cre12.g553350,13133
Cre12.g553400,13134
Cre12.g553450,13135
Cre12.g553500,13136
Cre12.g553550,13137
Cre12.g553552,13138
Cre12.g553600,13139
Cre12.g553650,13140
Cre12.g553678,13141
Cre12.g553700,13142
Cre12.g553702,13143
Cre12.g553750,13144
Cre12.g553800,13145
Cre12.g553850,13146
Cre12.g553900,13147
Cre12.g553950,13148
Cre12.g554050,13149
Cre12.g554051,13150
Cre12.g554100,13151
Cre12.g554103,13152
Cre12.g554116,13153
Cre12.g554150,13154
Cre12.g554200,13155
Cre12.g554250,13156
Cre12.g554300,13157
Cre12.g554350,13158
Cre12.g554400,13159
Cre12.g554450,13160
Cre12.g554528,13161
Cre12.g554550,13162
Cre12.g554600,13163
Cre12.g554650,13164
Cre12.g554700,13165
Cre12.g554750,13166
Cre12.g554800,13167
Cre12.g554850,13168
Cre12.g554929,13169
Cre12.g554953,13170
Cre12.g555000,13171
Cre12.g555001,13172
Cre12.g555050,13173
Cre12.g555100,13174
Cre12.g555150,13175
Cre12.g555152,13176
Cre12.g555200,13177
Cre12.g555250,13178
Cre12.g555300,13179
Cre12.g555350,13180
Cre12.g555378,13181
Cre12.g555400,13182
Cre12.g555450,13183
Cre12.g555500,13184
Cre12.g555550,13185
Cre12.g555600,13186
Cre12.g555650,13187
Cre12.g555700,13188
Cre12.g555750,13189
Cre12.g555800,13190
Cre12.g555803,13191
Cre12.g555850,13192
Cre12.g555950,13193
Cre12.g555951,13194
Cre12.g556000,13195
Cre12.g556050,13196
Cre12.g556100,13197
Cre12.g556150,13198
Cre12.g556200,13199
Cre12.g556228,13200
Cre12.g556250,13201
Cre12.g556300,13202
Cre12.g556350,13203
Cre12.g556400,13204
Cre12.g556450,13205
Cre12.g556500,13206
Cre12.g556550,13207
Cre12.g556600,13208
Cre12.g556650,13209
Cre12.g556653,13210
Cre12.g556700,13211
Cre12.g556750,13212
Cre12.g556800,13213
Cre12.g556802,13214
Cre12.g556803,13215
Cre12.g556905,13216
Cre12.g556911,13217
Cre12.g556912,13218
Cre12.g556913,13219
Cre12.g556950,13220
Cre12.g557000,13221
Cre12.g557050,13222
Cre12.g557078,13223
Cre12.g557100,13224
Cre12.g557250,13225
Cre12.g557252,13226
Cre12.g557300,13227
Cre12.g557350,13228
Cre12.g557400,13229
Cre12.g557450,13230
Cre12.g557500,13231
Cre12.g557503,13232
Cre12.g557600,13233
Cre12.g557650,13234
Cre12.g557700,13235
Cre12.g557750,13236
Cre12.g557800,13237
Cre12.g557850,13238
Cre12.g557900,13239
Cre12.g557928,13240
Cre12.g557950,13241
Cre12.g558000,13242
Cre12.g558050,13243
Cre12.g558100,13244
Cre12.g558150,13245
Cre12.g558200,13246
Cre12.g558250,13247
Cre12.g558300,13248
Cre12.g558350,13249
Cre12.g558352,13250
Cre12.g558353,13251
Cre12.g558400,13252
Cre12.g558450,13253
Cre12.g558526,13254
Cre12.g558550,13255
Cre12.g558600,13256
Cre12.g558650,13257
Cre12.g558700,13258
Cre12.g558750,13259
Cre12.g558800,13260
Cre12.g558850,13261
Cre12.g558900,13262
Cre12.g558950,13263
Cre12.g559000,13264
Cre12.g559050,13265
Cre12.g559053,13266
Cre12.g559054,13267
Cre12.g559100,13268
Cre12.g559150,13269
Cre12.g559200,13270
Cre12.g559250,13271
Cre12.g559300,13272
Cre12.g559350,13273
Cre12.g559400,13274
Cre12.g559450,13275
Cre12.g559550,13276
Cre12.g559553,13277
Cre12.g559554,13278
Cre12.g559555,13279
Cre12.g559600,13280
Cre12.g559700,13281
Cre12.g559703,13282
Cre12.g559704,13283
Cre12.g559750,13284
Cre12.g559800,13285
Cre12.g559850,13286
Cre12.g559900,13287
Cre12.g559950,13288
Cre12.g560000,13289
Cre12.g560050,13290
Cre12.g560100,13291
Cre12.g560150,13292
Cre12.g560200,13293
Cre12.g560250,13294
Cre12.g560300,13295
Cre12.g560350,13296
Cre12.g560400,13297
Cre12.g560450,13298
Cre12.g560500,13299
Cre12.g560550,13300
Cre12.g560600,13301
Cre12.g560650,13302
Cre12.g560668,13303
Cre12.g560700,13304
Cre12.g560750,13305
Cre12.g560800,13306
Cre12.g560900,13307
Cre12.g560902,13308
Cre12.g560950,13309
Cre12.g561000,13310
Cre12.g561050,13311
Cre12.g561100,13312
Cre12.g561101,13313
Cre12.g561150,13314
Cre12.g561200,13315
Cre12.g561300,13316
Cre12.g561350,13317
Cre12.g561400,13318
Cre12.g561450,13319
Cre12.g561500,13320
Cre12.g561550,13321
Cre12.g561601,13322
Cre12.g561602,13323
Cre13.g561800,13324
Cre13.g561850,13325
Cre13.g561900,13326
Cre13.g561950,13327
Cre13.g562000,13328
Cre13.g562031,13329
Cre13.g562062,13330
Cre13.g562100,13331
Cre13.g562150,13332
Cre13.g562200,13333
Cre13.g562250,13334
Cre13.g562300,13335
Cre13.g562326,13336
Cre13.g562350,13337
Cre13.g562400,13338
Cre13.g562450,13339
Cre13.g562475,13340
Cre13.g562501,13341
Cre13.g562526,13342
Cre13.g562550,13343
Cre13.g562650,13344
Cre13.g562700,13345
Cre13.g562750,13346
Cre13.g562800,13347
Cre13.g562850,13348
Cre13.g562900,13349
Cre13.g562950,13350
Cre13.g563006,13351
Cre13.g563050,13352
Cre13.g563100,13353
Cre13.g563150,13354
Cre13.g563200,13355
Cre13.g563250,13356
Cre13.g563300,13357
Cre13.g563326,13358
Cre13.g563350,13359
Cre13.g563400,13360
Cre13.g563450,13361
Cre13.g563476,13362
Cre13.g563500,13363
Cre13.g563550,13364
Cre13.g563600,13365
Cre13.g563650,13366
Cre13.g563700,13367
Cre13.g563733,13368
Cre13.g563800,13369
Cre13.g563850,13370
Cre13.g563876,13371
Cre13.g563900,13372
Cre13.g563926,13373
Cre13.g563950,13374
Cre13.g564000,13375
Cre13.g564050,13376
Cre13.g564100,13377
Cre13.g564151,13378
Cre13.g564200,13379
Cre13.g564250,13380
Cre13.g564350,13381
Cre13.g564400,13382
Cre13.g564426,13383
Cre13.g564450,13384
Cre13.g564500,13385
Cre13.g564550,13386
Cre13.g564583,13387
Cre13.g564650,13388
Cre13.g564700,13389
Cre13.g564750,13390
Cre13.g564766,13391
Cre13.g564800,13392
Cre13.g564812,13393
Cre13.g564850,13394
Cre13.g564900,13395
Cre13.g564950,13396
Cre13.g565000,13397
Cre13.g565050,13398
Cre13.g565083,13399
Cre13.g565116,13400
Cre13.g565150,13401
Cre13.g565200,13402
Cre13.g565250,13403
Cre13.g565260,13404
Cre13.g565270,13405
Cre13.g565280,13406
Cre13.g565290,13407
Cre13.g565301,13408
Cre13.g565311,13409
Cre13.g565321,13410
Cre13.g565350,13411
Cre13.g565400,13412
Cre13.g565450,13413
Cre13.g565484,13414
Cre13.g565517,13415
Cre13.g565550,13416
Cre13.g565600,13417
Cre13.g565650,13418
Cre13.g565675,13419
Cre13.g565700,13420
Cre13.g565750,13421
Cre13.g565800,13422
Cre13.g565850,13423
Cre13.g565900,13424
Cre13.g565950,13425
Cre13.g566000,13426
Cre13.g566050,13427
Cre13.g566100,13428
Cre13.g566150,13429
Cre13.g566200,13430
Cre13.g566250,13431
Cre13.g566300,13432
Cre13.g566350,13433
Cre13.g566400,13434
Cre13.g566450,13435
Cre13.g566500,13436
Cre13.g566550,13437
Cre13.g566600,13438
Cre13.g566626,13439
Cre13.g566650,13440
Cre13.g566700,13441
Cre13.g566750,13442
Cre13.g566800,13443
Cre13.g566850,13444
Cre13.g566900,13445
Cre13.g566925,13446
Cre13.g566951,13447
Cre13.g567000,13448
Cre13.g567050,13449
Cre13.g567075,13450
Cre13.g567100,13451
Cre13.g567150,13452
Cre13.g567200,13453
Cre13.g567250,13454
Cre13.g567300,13455
Cre13.g567327,13456
Cre13.g567363,13457
Cre13.g567400,13458
Cre13.g567426,13459
Cre13.g567450,13460
Cre13.g567500,13461
Cre13.g567550,13462
Cre13.g567600,13463
Cre13.g567626,13464
Cre13.g567650,13465
Cre13.g567700,13466
Cre13.g567750,13467
Cre13.g567800,13468
Cre13.g567850,13469
Cre13.g567901,13470
Cre13.g567950,13471
Cre13.g568000,13472
Cre13.g568025,13473
Cre13.g568050,13474
Cre13.g568100,13475
Cre13.g568150,13476
Cre13.g568176,13477
Cre13.g568200,13478
Cre13.g568250,13479
Cre13.g568300,13480
Cre13.g568316,13481
Cre13.g568350,13482
Cre13.g568400,13483
Cre13.g568450,13484
Cre13.g568467,13485
Cre13.g568500,13486
Cre13.g568550,13487
Cre13.g568600,13488
Cre13.g568650,13489
Cre13.g568672,13490
Cre13.g568700,13491
Cre13.g568750,13492
Cre13.g568800,13493
Cre13.g568850,13494
Cre13.g568900,13495
Cre13.g568950,13496
Cre13.g569000,13497
Cre13.g569050,13498
Cre13.g569100,13499
Cre13.g569150,13500
Cre13.g569200,13501
Cre13.g569250,13502
Cre13.g569275,13503
Cre13.g569300,13504
Cre13.g569326,13505
Cre13.g569350,13506
Cre13.g569400,13507
Cre13.g569450,13508
Cre13.g569500,13509
Cre13.g569550,13510
Cre13.g569600,13511
Cre13.g569651,13512
Cre13.g569700,13513
Cre13.g569750,13514
Cre13.g569801,13515
Cre13.g569850,13516
Cre13.g569900,13517
Cre13.g569950,13518
Cre13.g570000,13519
Cre13.g570050,13520
Cre13.g570100,13521
Cre13.g570150,13522
Cre13.g570200,13523
Cre13.g570250,13524
Cre13.g570300,13525
Cre13.g570350,13526
Cre13.g570400,13527
Cre13.g570450,13528
Cre13.g570500,13529
Cre13.g570550,13530
Cre13.g570600,13531
Cre13.g570650,13532
Cre13.g570700,13533
Cre13.g570751,13534
Cre13.g570801,13535
Cre13.g570851,13536
Cre13.g570900,13537
Cre13.g570951,13538
Cre13.g571000,13539
Cre13.g571050,13540
Cre13.g571100,13541
Cre13.g571150,13542
Cre13.g571200,13543
Cre13.g571251,13544
Cre13.g571300,13545
Cre13.g571400,13546
Cre13.g571450,13547
Cre13.g571500,13548
Cre13.g571520,13549
Cre13.g571540,13550
Cre13.g571560,13551
Cre13.g571580,13552
Cre13.g571600,13553
Cre13.g571650,13554
Cre13.g571700,13555
Cre13.g571750,13556
Cre13.g571800,13557
Cre13.g571850,13558
Cre13.g571876,13559
Cre13.g571902,13560
Cre13.g571927,13561
Cre13.g571950,13562
Cre13.g572000,13563
Cre13.g572050,13564
Cre13.g572100,13565
Cre13.g572150,13566
Cre13.g572200,13567
Cre13.g572250,13568
Cre13.g572272,13569
Cre13.g572312,13570
Cre13.g572350,13571
Cre13.g572375,13572
Cre13.g572401,13573
Cre13.g572450,13574
Cre13.g572500,13575
Cre13.g572550,13576
Cre13.g572600,13577
Cre13.g572650,13578
Cre13.g572700,13579
Cre13.g572732,13580
Cre13.g572800,13581
Cre13.g572850,13582
Cre13.g572900,13583
Cre13.g572950,13584
Cre13.g573000,13585
Cre13.g573050,13586
Cre13.g573100,13587
Cre13.g573150,13588
Cre13.g573200,13589
Cre13.g573250,13590
Cre13.g573300,13591
Cre13.g573351,13592
Cre13.g573400,13593
Cre13.g573450,13594
Cre13.g573500,13595
Cre13.g573550,13596
Cre13.g573600,13597
Cre13.g573650,13598
Cre13.g573700,13599
Cre13.g573750,13600
Cre13.g573800,13601
Cre13.g573850,13602
Cre13.g573900,13603
Cre13.g573950,13604
Cre13.g574000,13605
Cre13.g574041,13606
Cre13.g574050,13607
Cre13.g574100,13608
Cre13.g574150,13609
Cre13.g574200,13610
Cre13.g574250,13611
Cre13.g574300,13612
Cre13.g574350,13613
Cre13.g574375,13614
Cre13.g574400,13615
Cre13.g574500,13616
Cre13.g574551,13617
Cre13.g574600,13618
Cre13.g574650,13619
Cre13.g574700,13620
Cre13.g574750,13621
Cre13.g574800,13622
Cre13.g574850,13623
Cre13.g574900,13624
Cre13.g574950,13625
Cre13.g575000,13626
Cre13.g575050,13627
Cre13.g575101,13628
Cre13.g575150,13629
Cre13.g575175,13630
Cre13.g575200,13631
Cre13.g575250,13632
Cre13.g575300,13633
Cre13.g575333,13634
Cre13.g575366,13635
Cre13.g575400,13636
Cre13.g575450,13637
Cre13.g575500,13638
Cre13.g575550,13639
Cre13.g575600,13640
Cre13.g575650,13641
Cre13.g575701,13642
Cre13.g575750,13643
Cre13.g575776,13644
Cre13.g575800,13645
Cre13.g575850,13646
Cre13.g575900,13647
Cre13.g575950,13648
Cre13.g576000,13649
Cre13.g576050,13650
Cre13.g576100,13651
Cre13.g576150,13652
Cre13.g576200,13653
Cre13.g576250,13654
Cre13.g576300,13655
Cre13.g576350,13656
Cre13.g576400,13657
Cre13.g576433,13658
Cre13.g576466,13659
Cre13.g576500,13660
Cre13.g576550,13661
Cre13.g576600,13662
Cre13.g576650,13663
Cre13.g576700,13664
Cre13.g576720,13665
Cre13.g576740,13666
Cre13.g576760,13667
Cre13.g576800,13668
Cre13.g576850,13669
Cre13.g576900,13670
Cre13.g576950,13671
Cre13.g577000,13672
Cre13.g577026,13673
Cre13.g577050,13674
Cre13.g577100,13675
Cre13.g577150,13676
Cre13.g577201,13677
Cre13.g577250,13678
Cre13.g577300,13679
Cre13.g577352,13680
Cre13.g577400,13681
Cre13.g577450,13682
Cre13.g577500,13683
Cre13.g577550,13684
Cre13.g577600,13685
Cre13.g577650,13686
Cre13.g577700,13687
Cre13.g577750,13688
Cre13.g577800,13689
Cre13.g577850,13690
Cre13.g577900,13691
Cre13.g577950,13692
Cre13.g578012,13693
Cre13.g578050,13694
Cre13.g578051,13695
Cre13.g578074,13696
Cre13.g578100,13697
Cre13.g578150,13698
Cre13.g578200,13699
Cre13.g578201,13700
Cre13.g578350,13701
Cre13.g578400,13702
Cre13.g578451,13703
Cre13.g578501,13704
Cre13.g578550,13705
Cre13.g578600,13706
Cre13.g578650,13707
Cre13.g578676,13708
Cre13.g578700,13709
Cre13.g578750,13710
Cre13.g578800,13711
Cre13.g578850,13712
Cre13.g578900,13713
Cre13.g578950,13714
Cre13.g579000,13715
Cre13.g579017,13716
Cre13.g579050,13717
Cre13.g579076,13718
Cre13.g579100,13719
Cre13.g579150,13720
Cre13.g579200,13721
Cre13.g579250,13722
Cre13.g579300,13723
Cre13.g579326,13724
Cre13.g579350,13725
Cre13.g579400,13726
Cre13.g579450,13727
Cre13.g579500,13728
Cre13.g579550,13729
Cre13.g579566,13730
Cre13.g579582,13731
Cre13.g579598,13732
Cre13.g579650,13733
Cre13.g579700,13734
Cre13.g579734,13735
Cre13.g579767,13736
Cre13.g579800,13737
Cre13.g579850,13738
Cre13.g579901,13739
Cre13.g579950,13740
Cre13.g579976,13741
Cre13.g580000,13742
Cre13.g580050,13743
Cre13.g580100,13744
Cre13.g580150,13745
Cre13.g580200,13746
Cre13.g580250,13747
Cre13.g580300,13748
Cre13.g580350,13749
Cre13.g580450,13750
Cre13.g580500,13751
Cre13.g580550,13752
Cre13.g580600,13753
Cre13.g580650,13754
Cre13.g580700,13755
Cre13.g580750,13756
Cre13.g580800,13757
Cre13.g580850,13758
Cre13.g580900,13759
Cre13.g580950,13760
Cre13.g580976,13761
Cre13.g581000,13762
Cre13.g581050,13763
Cre13.g581100,13764
Cre13.g581150,13765
Cre13.g581200,13766
Cre13.g581300,13767
Cre13.g581350,13768
Cre13.g581400,13769
Cre13.g581450,13770
Cre13.g581500,13771
Cre13.g581550,13772
Cre13.g581600,13773
Cre13.g581650,13774
Cre13.g581700,13775
Cre13.g581750,13776
Cre13.g581801,13777
Cre13.g581850,13778
Cre13.g581900,13779
Cre13.g582000,13780
Cre13.g582050,13781
Cre13.g582100,13782
Cre13.g582112,13783
Cre13.g582150,13784
Cre13.g582201,13785
Cre13.g582250,13786
Cre13.g582270,13787
Cre13.g582350,13788
Cre13.g582476,13789
Cre13.g582600,13790
Cre13.g582650,13791
Cre13.g582671,13792
Cre13.g582692,13793
Cre13.g582713,13794
Cre13.g582734,13795
Cre13.g582755,13796
Cre13.g582800,13797
Cre13.g582850,13798
Cre13.g582900,13799
Cre13.g582950,13800
Cre13.g583000,13801
Cre13.g583050,13802
Cre13.g583100,13803
Cre13.g583150,13804
Cre13.g583200,13805
Cre13.g583217,13806
Cre13.g583250,13807
Cre13.g583287,13808
Cre13.g583300,13809
Cre13.g583325,13810
Cre13.g583350,13811
Cre13.g583400,13812
Cre13.g583450,13813
Cre13.g583500,13814
Cre13.g583550,13815
Cre13.g583600,13816
Cre13.g583650,13817
Cre13.g583700,13818
Cre13.g583750,13819
Cre13.g583787,13820
Cre13.g583824,13821
Cre13.g583861,13822
Cre13.g583898,13823
Cre13.g583935,13824
Cre13.g583972,13825
Cre13.g584050,13826
Cre13.g584100,13827
Cre13.g584135,13828
Cre13.g584170,13829
Cre13.g584200,13830
Cre13.g584250,13831
Cre13.g584350,13832
Cre13.g584400,13833
Cre13.g584450,13834
Cre13.g584500,13835
Cre13.g584551,13836
Cre13.g584600,13837
Cre13.g584619,13838
Cre13.g584650,13839
Cre13.g584700,13840
Cre13.g584750,13841
Cre13.g584775,13842
Cre13.g584800,13843
Cre13.g584850,13844
Cre13.g584901,13845
Cre13.g584950,13846
Cre13.g585000,13847
Cre13.g585026,13848
Cre13.g585050,13849
Cre13.g585100,13850
Cre13.g585150,13851
Cre13.g585175,13852
Cre13.g585200,13853
Cre13.g585250,13854
Cre13.g585301,13855
Cre13.g585350,13856
Cre13.g585400,13857
Cre13.g585450,13858
Cre13.g585500,13859
Cre13.g585550,13860
Cre13.g585600,13861
Cre13.g585651,13862
Cre13.g585700,13863
Cre13.g585750,13864
Cre13.g585800,13865
Cre13.g585850,13866
Cre13.g585900,13867
Cre13.g585950,13868
Cre13.g586000,13869
Cre13.g586050,13870
Cre13.g586100,13871
Cre13.g586150,13872
Cre13.g586200,13873
Cre13.g586250,13874
Cre13.g586300,13875
Cre13.g586350,13876
Cre13.g586400,13877
Cre13.g586450,13878
Cre13.g586500,13879
Cre13.g586550,13880
Cre13.g586600,13881
Cre13.g586650,13882
Cre13.g586700,13883
Cre13.g586750,13884
Cre13.g586800,13885
Cre13.g586850,13886
Cre13.g586883,13887
Cre13.g586916,13888
Cre13.g586950,13889
Cre13.g587000,13890
Cre13.g587050,13891
Cre13.g587100,13892
Cre13.g587150,13893
Cre13.g587200,13894
Cre13.g587250,13895
Cre13.g587300,13896
Cre13.g587350,13897
Cre13.g587376,13898
Cre13.g587400,13899
Cre13.g587450,13900
Cre13.g587500,13901
Cre13.g587550,13902
Cre13.g587600,13903
Cre13.g587650,13904
Cre13.g587700,13905
Cre13.g587750,13906
Cre13.g587800,13907
Cre13.g587850,13908
Cre13.g587950,13909
Cre13.g588000,13910
Cre13.g588026,13911
Cre13.g588050,13912
Cre13.g588100,13913
Cre13.g588150,13914
Cre13.g588201,13915
Cre13.g588250,13916
Cre13.g588271,13917
Cre13.g588310,13918
Cre13.g588350,13919
Cre13.g588368,13920
Cre13.g588386,13921
Cre13.g588405,13922
Cre13.g588453,13923
Cre13.g588501,13924
Cre13.g588550,13925
Cre13.g588600,13926
Cre13.g588626,13927
Cre13.g588650,13928
Cre13.g588700,13929
Cre13.g588736,13930
Cre13.g588750,13931
Cre13.g588800,13932
Cre13.g588850,13933
Cre13.g588900,13934
Cre13.g588950,13935
Cre13.g588959,13936
Cre13.g589000,13937
Cre13.g589050,13938
Cre13.g589100,13939
Cre13.g589150,13940
Cre13.g589167,13941
Cre13.g589200,13942
Cre13.g589250,13943
Cre13.g589300,13944
Cre13.g589350,13945
Cre13.g589400,13946
Cre13.g589426,13947
Cre13.g589450,13948
Cre13.g589500,13949
Cre13.g589550,13950
Cre13.g589600,13951
Cre13.g589650,13952
Cre13.g589700,13953
Cre13.g589750,13954
Cre13.g589800,13955
Cre13.g589870,13956
Cre13.g589940,13957
Cre13.g590010,13958
Cre13.g590150,13959
Cre13.g590200,13960
Cre13.g590225,13961
Cre13.g590251,13962
Cre13.g590300,13963
Cre13.g590350,13964
Cre13.g590400,13965
Cre13.g590450,13966
Cre13.g590500,13967
Cre13.g590550,13968
Cre13.g590600,13969
Cre13.g590626,13970
Cre13.g590650,13971
Cre13.g590700,13972
Cre13.g590750,13973
Cre13.g590800,13974
Cre13.g590850,13975
Cre13.g590900,13976
Cre13.g590905,13977
Cre13.g590950,13978
Cre13.g591000,13979
Cre13.g591050,13980
Cre13.g591073,13981
Cre13.g591100,13982
Cre13.g591150,13983
Cre13.g591200,13984
Cre13.g591250,13985
Cre13.g591300,13986
Cre13.g591350,13987
Cre13.g591400,13988
Cre13.g591450,13989
Cre13.g591501,13990
Cre13.g591550,13991
Cre13.g591600,13992
Cre13.g591650,13993
Cre13.g591700,13994
Cre13.g591750,13995
Cre13.g591800,13996
Cre13.g591851,13997
Cre13.g591900,13998
Cre13.g591951,13999
Cre13.g592000,14000
Cre13.g592050,14001
Cre13.g592100,14002
Cre13.g592150,14003
Cre13.g592200,14004
Cre13.g592250,14005
Cre13.g592300,14006
Cre13.g592350,14007
Cre13.g592400,14008
Cre13.g592450,14009
Cre13.g592500,14010
Cre13.g592550,14011
Cre13.g592551,14012
Cre13.g593833,14013
Cre13.g595114,14014
Cre13.g596395,14015
Cre13.g597676,14016
Cre13.g598957,14017
Cre13.g600238,14018
Cre13.g601519,14019
Cre13.g602300,14020
Cre13.g602350,14021
Cre13.g602400,14022
Cre13.g602450,14023
Cre13.g602500,14024
Cre13.g602550,14025
Cre13.g602600,14026
Cre13.g602650,14027
Cre13.g602700,14028
Cre13.g602750,14029
Cre13.g602800,14030
Cre13.g602850,14031
Cre13.g602901,14032
Cre13.g602950,14033
Cre13.g603000,14034
Cre13.g603050,14035
Cre13.g603100,14036
Cre13.g603176,14037
Cre13.g603225,14038
Cre13.g603250,14039
Cre13.g603300,14040
Cre13.g603350,14041
Cre13.g603400,14042
Cre13.g603450,14043
Cre13.g603500,14044
Cre13.g603550,14045
Cre13.g603600,14046
Cre13.g603650,14047
Cre13.g603700,14048
Cre13.g603750,14049
Cre13.g603776,14050
Cre13.g603800,14051
Cre13.g603850,14052
Cre13.g603900,14053
Cre13.g603950,14054
Cre13.g604000,14055
Cre13.g604050,14056
Cre13.g604150,14057
Cre13.g604200,14058
Cre13.g604250,14059
Cre13.g604300,14060
Cre13.g604350,14061
Cre13.g604400,14062
Cre13.g604450,14063
Cre13.g604501,14064
Cre13.g604550,14065
Cre13.g604600,14066
Cre13.g604650,14067
Cre13.g604700,14068
Cre13.g604750,14069
Cre13.g604800,14070
Cre13.g604850,14071
Cre13.g604905,14072
Cre13.g604950,14073
Cre13.g605000,14074
Cre13.g605050,14075
Cre13.g605100,14076
Cre13.g605150,14077
Cre13.g605200,14078
Cre13.g605250,14079
Cre13.g605300,14080
Cre13.g605350,14081
Cre13.g605368,14082
Cre13.g605386,14083
Cre13.g605404,14084
Cre13.g605500,14085
Cre13.g605550,14086
Cre13.g605600,14087
Cre13.g605650,14088
Cre13.g605700,14089
Cre13.g605750,14090
Cre13.g605800,14091
Cre13.g605850,14092
Cre13.g605900,14093
Cre13.g606000,14094
Cre13.g606050,14095
Cre13.g606101,14096
Cre13.g606150,14097
Cre13.g606200,14098
Cre13.g606250,14099
Cre13.g606300,14100
Cre13.g606350,14101
Cre13.g606450,14102
Cre13.g606500,14103
Cre13.g606550,14104
Cre13.g606600,14105
Cre13.g606652,14106
Cre13.g606700,14107
Cre13.g606750,14108
Cre13.g606800,14109
Cre13.g606850,14110
Cre13.g606900,14111
Cre13.g606950,14112
Cre13.g606962,14113
