,Genes,dark11,dark11.1,dark11.2,dark9,dark9.1,dark9.2,dark7,dark7.1,dark7.2,dark5,dark5.1,dark5.2,dark3,dark3.1,dark3.2,dark1,dark1.1,dark1.2,dark0.5,dark0.5.1,dark0.5.2,X0,X0.1,X0.2,light0.5,light0.5.1,light0.5.2,light1,light1.1,light1.2,light3,light3.1,light3.2,light5,light5.1,light5.2,light7,light7.1,light7.2,light9,light9.1,light9.2,light11,light11.1,light11.2,light13,light13.1,light13.2
129,Cre16.g663150,70.91789011,22.06395131,37.68734355,56.29445642,96.17723262,49.88249894,72.73368115,91.51387332,67.32553414,74.47268286,76.13467417,71.93774218,71.90217681,60.061682,59.56765116,53.41278356,50.33038354,53.59622719,48.1504954,35.57154428,43.22080016,45.00815695,40.66355684,45.11679908,34.7372397,8.475079922,11.83702703,56.56163332,24.49956739,29.78574826,123.9522351,85.09313959,91.05032686,141.3733767,103.3922709,77.15830043,112.9550097,67.49403111,41.32004852,91.82552873,66.8199607,59.92039237,55.67709931,61.58318193,37.53259027,27.77844133,65.85874795,25.15307851
130,Cre16.g663400,319.5588587,208.9130794,112.1141728,285.137412,390.7298651,237.9484212,846.4412078,1477.442846,862.5065826,2042.321831,2248.778622,1924.956399,2847.487414,2940.788525,2403.123552,2497.093686,3450.3219,2760.761195,2515.401262,3907.245489,3037.044318,3037.103053,4749.301492,3321.795684,3335.895626,8661.560777,2939.320206,2624.082064,1909.041992,1745.859881,1330.872745,1229.089771,823.010604,1033.142722,1004.131241,736.4920384,811.3029538,805.487625,547.8031509,650.0310037,673.8599539,535.089957,1711.364257,651.0116612,769.8533488,215.9215429,193.9148765,223.132879
131,Cre16.g663450,439.4155735,1039.435849,908.2125484,524.6175605,714.8659278,500.1844278,1558.570367,2431.77837,1588.124808,3680.44949,3953.899543,3173.590124,4936.099092,4463.002204,3979.400176,4673.888625,7083.827321,5800.620914,4660.354118,7211.774389,5483.33364,5238.389869,8371.282177,5437.428872,4095.874784,10374.40423,7380.323906,1830.017791,2135.403074,2486.867239,2087.70467,3270.309247,3307.900561,4077.517413,3937.9591,4417.016636,3255.783954,3336.035105,3233.878147,3270.356105,3776.788111,3124.337632,2127.875745,1954.614299,2344.248908,1328.46969,847.832894,1322.263558
132,Cre16.g664550,1006.287898,1052.544835,687.6128834,683.8724721,725.4956192,529.8019551,979.1045013,1503.051061,1149.731898,1714.466426,1898.760668,1816.463337,2072.924585,2301.612164,2067.621438,1984.159964,3081.047186,2330.973961,1994.728924,3397.382994,2480.278793,2114.066646,3211.370672,2648.898052,4073.72066,6079.90392,4934.871223,3734.724616,2344.610883,3337.383069,2604.016252,2694.581514,3703.145692,3081.249224,2508.144123,3020.625805,2298.653882,1893.052528,1604.059509,1421.76847,1236.698841,1169.886729,1781.848389,1177.52095,1419.189351,914.7848212,859.1181081,984.6547937
133,Cre16.g684750,25.70875769,16.63836917,12.3987653,47.78192736,80.93239605,42.47878996,87.43983622,93.46502577,112.9628926,78.44628672,95.22998344,92.82189215,89.71387326,75.44769174,93.75462256,58.37014425,61.34151806,73.8106288,66.64660929,59.57999292,67.34969667,59.35391277,56.59386874,66.20291551,86.35684722,45.60171969,69.47781453,82.42586839,55.51840636,65.10095796,110.7071618,125.621435,77.63118156,146.1534441,129.8412533,81.86290302,104.1252431,95.95746881,60.96301873,74.4043658,72.604623,49.11290102,15.87597841,49.62776914,29.64327476,17.14272637,51.38643522,11.55545349
134,Cre16.g687450,150.9366881,176.8607767,66.13257653,127.8759593,121.7313169,138.0795853,166.5465623,285.1044093,235.8784828,338.2226844,320.8232495,410.7201511,408.1661941,506.1051928,492.3379863,330.2576461,486.2146233,485.3954308,321.2176408,624.6675824,597.7064135,456.6341263,627.770809,683.550343,775.1847924,1344.775224,910.5635393,513.5838988,664.8005057,594.136011,321.9896212,525.9114318,276.8003335,427.6921457,549.9931571,254.0097219,430.9559462,501.0746062,222.8748459,234.677426,296.3067783,224.9207711,276.376231,267.3909895,254.9749071,100.0511173,113.446622,124.1949062
135,Cre16.g692901,474.7201764,552.9289972,266.8511054,490.599504,410.8407846,650.5537449,386.6755764,723.1257001,603.2172384,635.7485266,799.9935619,973.9638412,1005.774627,1206.306964,1066.529625,802.3579711,1340.211189,1210.476488,668.3959505,1350.757592,1279.925417,706.4781327,1259.920083,1542.806193,1131.125184,1735.855107,845.015824,635.714885,710.732761,591.2204789,639.4550866,636.4771894,337.2347594,274.3342044,398.3584393,152.4024684,94.38020692,96.00199376,62.269921,123.7745946,72.99754806,49.89813597,459.7843882,146.9528952,170.9400127,352.2337376,450.7055483,610.2691129
136,Cre17.g700750,30025.98459,23372.90679,33827.81849,103091.316,82407.37241,85689.5957,125146.5348,88288.10395,100877.1623,124025.8118,87998.91161,93235.18418,120389.4535,85688.7948,90446.51314,77559.08803,66901.62751,84199.97804,79870.4638,66799.04496,78273.82409,73591.31208,64066.82737,69214.79779,12393.77081,15312.21541,13730.55532,6369.787912,4929.129723,6372.596285,8133.609003,4701.791963,6193.363345,19698.50353,8933.044737,11734.61096,29689.36653,16115.79475,16344.02482,28172.99073,20888.86729,18127.74645,13203.09724,13595.2242,10645.91016,60328.2922,51418.87599,36375.20538
137,Cre17.g702500,462.9461447,147.3784445,124.2440673,93.63208451,157.2146723,55.32871768,226.6127812,297.0405923,156.2847456,447.1234562,519.1432041,277.8378467,749.3612158,763.0686008,487.6899275,696.770252,801.3058612,624.9755225,721.9537378,860.8102338,672.0535195,771.7157109,951.0341841,731.1635248,3963.11307,4149.936752,3354.556085,2537.365494,1904.527422,2487.515254,2648.489468,1978.489333,2027.740677,2008.173155,1516.915375,1423.020189,1137.2046,876.2881621,750.3352978,469.4358961,427.5768228,375.5290307,468.8922364,353.0505095,333.0402867,59.64423103,118.4245568,32.87252007
138,Cre17.g702950,14604.39979,8546.785527,12307.455,33790.08142,27311.76981,26276.95555,40107.20395,26640.49431,30408.04181,37460.94974,26257.10774,28405.64722,39003.57753,26143.83539,28085.71243,24334.72527,23184.44501,28707.79144,27505.18342,24548.45356,29895.21067,29809.75222,25403.86,32402.91581,19475.52272,25442.5978,9758.89316,9724.117175,10856.70538,7552.165645,7996.717337,5145.108211,2394.272548,14416.72941,7881.774054,6010.05427,20064.06771,11649.40947,6475.178559,14119.87807,10145.6787,8220.087532,6051.656104,7105.183598,4426.551084,17664.65799,18199.77379,9880.217482
139,Cre17.g721500,1135.724051,1368.464182,1116.725671,119.9571278,69.64370525,86.11590552,540.9267722,488.4809258,289.8865863,2282.546715,1863.809918,1871.602144,4401.972572,3554.68449,5137.633621,4027.023306,7457.561355,4733.748394,4942.06538,8988.837452,6021.719423,5742.017969,9758.635562,6412.166065,14956.90602,24146.48576,11697.40987,15176.17617,12820.5197,8876.010075,6395.679695,7062.629899,4961.462036,6555.531603,6945.992991,5434.633113,8024.264811,6486.321093,4855.290274,2147.058579,2459.662283,2356.101672,1917.629995,1139.247907,1940.044129,448.8486509,299.1702009,524.8833866
140,Cre17.g724300,9901.278191,5728.155041,14265.09806,4207.778394,5909.869998,3921.561574,3634.349503,3601.455348,1896.304453,4128.25215,4966.896356,2391.006915,5750.669391,5103.997361,3359.218738,5094.696054,5177.359042,4455.646943,6462.085188,5225.816001,3676.489871,5946.128464,6103.786325,3095.049195,8456.86341,6242.12314,9570.288358,7060.122877,3263.616595,8446.120829,21407.20501,11975.482,31883.80717,22935.36659,15246.23691,36229.52829,18947.1504,14014.56635,32399.96189,17116.8327,12532.49062,17921.8693,12760.75737,8154.85701,13792.68526,13831.0591,10783.57372,9110.982704
141,Cre17.g729800,422.5903282,212.6694305,297.6847465,281.4192365,358.4957119,194.3557381,415.4163801,539.0295297,373.6472734,603.6944193,692.7092711,507.1372576,812.1075169,799.9399239,579.7716816,677.1638565,823.3030474,734.1812757,794.3218961,902.6063853,696.9491585,860.8162802,855.3049473,692.2350525,1776.570499,1706.816699,1739.186868,2118.217438,1523.539899,2179.282989,1740.153489,1363.974953,1908.378463,1295.91311,989.3190302,1362.449312,681.9264826,483.2560746,660.7128284,366.101735,296.5657386,297.5737815,313.2329588,242.1730982,248.0534895,266.993212,324.8063909,210.4493335
142,Cre17.g734612,3371.975886,3172.900088,2465.752368,1113.24558,1135.550036,1067.244885,1873.757015,1979.14539,1706.950059,2636.022303,3169.703312,2435.810113,3870.493774,3994.865152,3533.601754,4043.291838,5853.591236,4184.629516,4297.026483,6252.689714,4308.245021,4338.352191,6713.0286,4288.592298,16061.0201,20676.97629,19733.83778,17586.20691,15265.10222,19500.3494,5724.832693,4848.359401,5036.178662,3956.459391,3441.038027,3476.969454,2684.815886,2188.222102,2305.958471,2320.011027,1757.477593,2152.610235,4771.814741,3142.435261,4040.155927,2203.938889,1702.777725,2321.446751
143,Cre17.g739550,41.7952973,15.64502644,7.825197248,0,3.720796462,0,6.455978213,12.37854617,0,24.71254451,36.81333295,17.3716486,46.53573991,44.68473953,39.6589233,43.25773261,48.26179253,33.38726683,45.66947783,37.58713541,20.35941756,44.9872593,58.63403167,36.97127009,251.6751936,291.0329977,156.6079144,314.9844575,253.6898707,169.621955,265.0417744,232.7032039,120.3295122,233.1869046,204.5501498,97.64556853,186.8982097,124.9689348,51.77542726,64.81717357,49.99114973,21.17299581,25.54381878,18.60448235,15.80004603,6.417483666,7.228247884,9.719487347
144,Cre17.g741450,397.5540685,279.1005715,191.7612575,313.6705089,421.9483521,354.8095443,415.3785871,480.43996,509.4097865,442.2856507,459.8137046,627.1291954,398.1411003,531.7225878,723.1826264,305.9307694,292.0145572,371.1192606,438.0210224,407.4977379,516.2314674,437.5420478,366.2846274,616.2480058,648.3344452,668.3799065,531.9629249,826.377914,590.2551029,652.2028087,738.0893206,710.5109276,527.7446951,310.3502822,381.0778173,233.6514476,97.27719668,119.2594115,68.06784354,141.0278443,116.5653555,143.5040601,261.3262176,201.1522852,240.1577616,156.4428709,222.7018009,162.9459112
145,Cre18.g749447,1589.812026,1110.670067,950.0658084,1509.233536,1710.51177,1630.560142,1300.640431,1631.621186,1644.24486,1315.655333,1619.235307,1437.501051,1123.976315,1252.589019,1285.446213,968.74435,1092.470848,1200.361444,873.8978063,1085.492314,1274.972261,981.3886168,1065.913937,1234.566391,948.6267974,1118.677801,778.1972081,1521.021825,1134.769258,1100.997213,1883.683796,1677.098361,1198.946746,1284.309763,1520.80887,849.3947391,1145.938222,1179.599435,639.590715,867.3391908,964.4799055,708.9916322,889.5448893,773.3108207,599.872535,947.8586451,1407.690535,1069.983173
146,Cre18.g749847,148.5609248,184.3322538,88.94324628,129.3319837,118.9772571,164.1042753,71.68880869,83.88389828,133.7589227,58.02529188,59.91292438,159.5815291,44.95722613,64.10226201,162.8203786,52.74543074,23.77946027,57.61936698,51.86223575,41.88225567,81.10348096,58.38104098,33.26620692,96.56266732,46.7946085,61.04449815,23.32928403,52.38999238,39.74774425,28.47124069,102.8151854,141.0045951,89.9102764,140.4871834,145.2044921,89.36320045,138.1473582,162.0884508,81.20590726,102.3789409,104.3924494,98.58307238,111.3022869,122.1131136,94.86265358,101.1792003,134.0712877,161.0901448
147,Cre19.g750547,809.4402892,547.3175043,446.8895449,500.0341411,465.6072398,519.7701919,371.212832,348.8838459,441.9434301,335.3596827,337.441271,398.5956901,333.2138337,365.0798165,417.872564,307.6919341,282.5793299,338.7648257,357.4901334,335.3886479,367.328687,391.6365943,373.6161753,344.1661055,1531.965458,1217.47616,956.8506385,2432.121354,1425.435785,1554.81679,1026.763908,1236.699799,833.3058524,826.297139,887.2328649,566.5313501,721.8275622,663.3845614,436.5830755,415.2971057,479.9532782,415.0384526,517.9226814,363.2467005,426.9407076,419.1498369,500.1675857,451.0835149
148,CreCp.g007100,843958.8642,594853.3332,1264424.852,741139.7017,917294.0592,736622.1442,1044493.334,825267.2285,637334.127,749437.6813,866913.6475,555086.7512,901568.8602,953469.8028,723945.1881,947661.0281,968406.0483,1060312.893,1314329.689,1138199.978,921746.0106,1031377.255,1107863.645,719309.1245,1524584.433,1072264.74,2557086.638,1018477.874,696261.5924,2094404.048,1403785.721,872403.1027,2095543.235,1091562.064,500296.5508,1301343.612,660065.9519,465243.3923,1211893.109,679111.0045,437253.1817,677464.3615,894626.3881,528724.3916,890704.0384,956864.4504,928171.8863,747322.4986
149,Cre01.g000050,91.15889685,64.32050669,41.67850276,106.6441542,137.9705713,140.8774141,99.38238534,132.3026296,121.7212667,94.55257665,83.13023376,176.9309357,94.4658721,83.13190149,121.3020648,45.56078756,51.85367213,70.76682238,33.83364836,76.21419201,85.99492708,50.68527117,49.39448124,86.96080327,68.4255338,37.61970154,27.07410245,91.17847194,123.9707313,83.89156223,44.87161901,76.93671097,42.86408513,54.81102799,96.44413758,37.91801403,84.61063327,122.799858,65.20558235,70.49545914,90.76973037,57.20175844,65.06160127,88.67797799,48.40161358,46.97028437,109.1926985,62.0494895
150,Cre01.g003376,15.93618564,4.016168149,0.233211961,8.382211573,7.055967912,14.94369649,8.288717903,7.820973266,8.252498394,8.113388173,7.17155016,21.73909768,9.459336438,13.64862381,24.46720444,18.72731276,21.55414174,9.122815265,7.136564603,11.51435276,19.46270975,10.47097441,15.01895476,21.34535311,158.2405783,192.0736925,142.6016036,148.9932374,147.6205653,135.4992564,26.44177333,32.98963131,22.5199946,26.82647063,39.32093892,20.60850952,49.63897576,39.27942931,38.83133498,17.37538375,24.51968151,12.39541814,17.01336541,13.95672133,12.84105424,0.044539286,10.21107973,0
151,Cre01.g004600,527.8585607,299.7064955,342.5977312,484.3506134,769.7546612,314.7312996,989.3929533,1140.428208,790.405434,1271.167437,1563.135585,1073.426884,1381.689686,1611.868752,1209.717213,2540.06397,1956.43211,1628.160056,2929.544066,1925.520755,1668.16109,3018.152608,2259.344453,1749.078695,3576.579859,5473.128623,3868.497389,4210.639571,2770.721581,3032.544635,2970.198346,2515.774409,2402.045103,2987.201871,2913.645706,2963.140433,2824.842513,3235.989824,2941.225503,1586.818348,2499.758949,2034.226904,451.6233871,900.2332619,675.9936979,262.7253071,369.0846257,140.547029
152,Cre01.g009575,23.43239518,13.96402485,22.84624686,55.28787964,41.08702794,46.30235691,42.42861262,37.70688444,34.36706009,22.64148122,31.79170404,15.40313153,16.23775053,19.8492131,15.65872353,39.53288638,21.90567898,12.16366673,21.60560138,16.70858792,9.687105054,29.75279786,27.57393906,11.09464118,16.6853004,31.97978565,28.19235368,17.18353328,24.02663038,13.55598313,24.15645405,13.33344166,11.79076085,32.13767112,19.40756443,13.10742101,12.64345591,14.62823022,10.3053333,11.6005654,13.45708077,6.133001993,12.30555134,10.25233971,6.906402287,28.70100348,28.86678988,23.25685879
153,Cre01.g009650,257.592308,192.8181011,245.4727828,362.9175956,301.6679113,365.0614474,250.5848432,200.1370989,280.4799974,164.4703838,164.5701727,181.6219068,104.1186915,138.4894018,118.4721824,180.3236241,114.8394279,77.90168054,220.9471236,95.17997543,85.08110929,223.3201617,117.5714966,87.11438617,103.9530767,241.5784093,81.36550507,184.8963008,68.6520518,41.04384094,250.7498874,186.4410067,96.99162908,256.4251057,212.9481319,118.725921,167.3214827,189.3676579,122.2343465,155.4778301,195.8134804,150.5181585,91.32499086,177.1743046,154.1830185,237.1848353,247.4960756,198.8309078
154,Cre01.g011150,5.954032391,0,0.076886922,0,0,2.853087382,0,0,2.465051782,1.39E-17,1.39E-17,1.39E-17,1.610443768,0,3.45935498,14.69140658,10.28267787,3.054324092,1.39E-17,1.39E-17,1.39E-17,0,0,1.669711236,1.39E-17,1.39E-17,1.39E-17,0.101422404,20.92290812,0.830605933,7.830527942,4.427353298,0.508179268,1.39E-17,1.39E-17,1.39E-17,3.913303581,1.67589736,0.155481228,2.919535308,1.54911903,0,0,2.859386991,0,1.39E-17,1.39E-17,1.39E-17
155,Cre01.g012200,92.29381196,115.5732394,87.30886009,93.91559887,84.13584522,85.21019027,108.5849821,132.8906344,150.5267535,113.7978909,107.2364934,184.5378564,128.4653671,150.2496844,203.4471286,108.3089795,140.3921504,130.4510745,151.8231175,123.3726927,208.1787113,162.7501575,145.0291653,208.7255045,134.9041519,115.7416037,99.6502499,192.7594885,106.6747639,140.7670036,169.0629995,217.1005676,117.7818321,154.5324131,183.4955243,101.6302978,160.5250186,171.3784613,105.2357538,87.83503849,122.4876161,117.5033218,143.4986079,82.76767959,112.6645327,98.95172127,94.90598613,116.4396791
156,Cre01.g014050,17.70492629,6.462300802,8.615585363,23.74910944,35.94768195,29.63903131,23.84045041,32.27834767,36.30714737,25.46142,35.3492721,68.82363088,34.54839104,39.20808413,95.41912957,34.76588118,34.667638,32.36472492,53.85815672,42.85891978,41.41838518,52.70070733,37.9199309,48.23911448,262.6108644,284.3266325,234.54117,238.9917582,173.0249121,237.0039077,95.1378319,69.6421727,81.47564632,51.07860659,41.39779966,51.4389503,50.5891779,40.03966958,55.29557568,31.82969205,32.44732333,53.14554414,42.51938539,24.09083848,38.55012665,1.39E-17,1.39E-17,1.39E-17
157,Cre01.g023100,140.179733,238.6142789,183.9326552,145.2161789,97.39714517,141.81002,74.62784975,73.91759496,69.74697033,71.73639782,75.41016662,58.29892567,78.40450022,74.79564508,58.60523419,60.94558555,66.97739243,67.7523899,68.97373625,64.79619421,71.50674329,78.54393473,82.46704796,53.9792019,76.57734244,98.60580123,70.80744738,79.26253453,61.75266799,70.28867243,61.16141204,68.37641073,65.14360123,74.46228696,75.41654332,84.79103269,91.43339379,82.88185774,103.8323228,106.257372,103.6255595,91.36139641,196.3530136,108.8505438,139.3427401,260.5986146,186.7465848,319.2269184
158,Cre01.g025050,357.9795487,314.8854085,424.2983103,1005.805465,707.270842,912.5823713,909.3022306,656.8677941,942.8760023,910.2528972,672.2175686,1049.957759,841.9305054,702.4292921,1188.926242,604.9493875,737.1617655,943.4846474,692.367025,944.4492128,1162.072425,875.0784539,994.1613351,1309.430072,954.890901,1950.587237,1120.155084,666.8724308,839.7901745,761.5535705,289.2891544,576.6903064,389.3620845,353.7756393,627.9151987,493.8780053,391.9837488,539.4522304,410.1248608,199.8529397,314.2285677,285.1573937,321.7252585,219.7518246,279.6892536,593.548608,686.8194608,507.3103476
159,Cre01.g033900,19.34380272,15.92695669,8.796769003,16.16077898,15.14223148,22.31896934,12.73287845,26.1542965,26.55609355,21.35105546,20.2780961,57.71827289,21.31445951,37.51964459,97.31662065,31.62547163,19.45314977,21.24465016,31.12597251,25.14651366,45.22879592,26.73421891,33.5653508,50.2796187,8.035022237,12.5539667,0.948979842,16.10457054,29.58834228,1.402736646,6.639818587,5.486135299,0.506630356,2.30609314,2.585944437,0.162468552,2.931910803,1.698568256,0.131207948,2.898835096,3.152374955,1.747939721,15.24062048,2.67919728,6.911717841,10.77965815,17.55967294,34.05422853
